,group,filepath,subgroup
0,DorothyDay,./data_dsicap/DorothyDay/raw/581.html.txt,train34
1,DorothyDay,./data_dsicap/DorothyDay/raw/370.html.txt,train10
2,DorothyDay,./data_dsicap/DorothyDay/raw/374.html.txt,test20
3,DorothyDay,./data_dsicap/DorothyDay/raw/220.html.txt,test01
4,DorothyDay,./data_dsicap/DorothyDay/raw/276.html.txt,test00
5,DorothyDay,./data_dsicap/DorothyDay/raw/429.html.txt,test19
6,DorothyDay,./data_dsicap/DorothyDay/raw/866.html.txt,test01
7,DorothyDay,./data_dsicap/DorothyDay/raw/464.html.txt,train40
8,DorothyDay,./data_dsicap/DorothyDay/raw/891.html.txt,test01
9,DorothyDay,./data_dsicap/DorothyDay/raw/515.html.txt,test19
10,DorothyDay,./data_dsicap/DorothyDay/raw/852.html.txt,train19
11,DorothyDay,./data_dsicap/DorothyDay/raw/676.html.txt,train37
12,DorothyDay,./data_dsicap/DorothyDay/raw/579.html.txt,train05
13,DorothyDay,./data_dsicap/DorothyDay/raw/270.html.txt,test05
14,DorothyDay,./data_dsicap/DorothyDay/raw/161.html.txt,test20
15,DorothyDay,./data_dsicap/DorothyDay/raw/694.html.txt,train31
16,DorothyDay,./data_dsicap/DorothyDay/raw/861.html.txt,train40
17,DorothyDay,./data_dsicap/DorothyDay/raw/596.html.txt,test21
18,DorothyDay,./data_dsicap/DorothyDay/raw/834.html.txt,test05
19,DorothyDay,./data_dsicap/DorothyDay/raw/454.html.txt,train37
20,DorothyDay,./data_dsicap/DorothyDay/raw/317.html.txt,train31
21,DorothyDay,./data_dsicap/DorothyDay/raw/283.html.txt,train35
22,DorothyDay,./data_dsicap/DorothyDay/raw/513.html.txt,test00
23,DorothyDay,./data_dsicap/DorothyDay/raw/902.html.txt,train16
24,DorothyDay,./data_dsicap/DorothyDay/raw/203.html.txt,train48
25,DorothyDay,./data_dsicap/DorothyDay/raw/15.html.txt,train50
26,DorothyDay,./data_dsicap/DorothyDay/raw/452.html.txt,test00
27,DorothyDay,./data_dsicap/DorothyDay/raw/631.html.txt,train29
28,DorothyDay,./data_dsicap/DorothyDay/raw/666.html.txt,train11
29,DorothyDay,./data_dsicap/DorothyDay/raw/385.html.txt,train14
30,DorothyDay,./data_dsicap/DorothyDay/raw/594.html.txt,train37
31,DorothyDay,./data_dsicap/DorothyDay/raw/793.html.txt,train42
32,DorothyDay,./data_dsicap/DorothyDay/raw/863.html.txt,train52
33,DorothyDay,./data_dsicap/DorothyDay/raw/42.html.txt,train03
34,DorothyDay,./data_dsicap/DorothyDay/raw/440.html.txt,test06
35,DorothyDay,./data_dsicap/DorothyDay/raw/214.html.txt,train12
36,DorothyDay,./data_dsicap/DorothyDay/raw/941.html.txt,train45
37,DorothyDay,./data_dsicap/DorothyDay/raw/812.html.txt,test08
38,DorothyDay,./data_dsicap/DorothyDay/raw/13.html.txt,test22
39,DorothyDay,./data_dsicap/DorothyDay/raw/301.html.txt,test13
40,DorothyDay,./data_dsicap/DorothyDay/raw/389.html.txt,test10
41,DorothyDay,./data_dsicap/DorothyDay/raw/574.html.txt,train07
42,DorothyDay,./data_dsicap/DorothyDay/raw/527.html.txt,test21
43,DorothyDay,./data_dsicap/DorothyDay/raw/217.html.txt,test02
44,DorothyDay,./data_dsicap/DorothyDay/raw/583.html.txt,train46
45,DorothyDay,./data_dsicap/DorothyDay/raw/242.html.txt,train38
46,DorothyDay,./data_dsicap/DorothyDay/raw/909.html.txt,train28
47,DorothyDay,./data_dsicap/DorothyDay/raw/651.html.txt,train49
48,DorothyDay,./data_dsicap/DorothyDay/raw/788.html.txt,train12
49,DorothyDay,./data_dsicap/DorothyDay/raw/890.html.txt,test15
50,DorothyDay,./data_dsicap/DorothyDay/raw/658.html.txt,train52
51,DorothyDay,./data_dsicap/DorothyDay/raw/528.html.txt,train22
52,DorothyDay,./data_dsicap/DorothyDay/raw/598.html.txt,train22
53,DorothyDay,./data_dsicap/DorothyDay/raw/518.html.txt,train49
54,DorothyDay,./data_dsicap/DorothyDay/raw/289.html.txt,train34
55,DorothyDay,./data_dsicap/DorothyDay/raw/375.html.txt,train09
56,DorothyDay,./data_dsicap/DorothyDay/raw/377.html.txt,train07
57,DorothyDay,./data_dsicap/DorothyDay/raw/490.html.txt,test20
58,DorothyDay,./data_dsicap/DorothyDay/raw/334.html.txt,train36
59,DorothyDay,./data_dsicap/DorothyDay/raw/828.html.txt,test18
60,DorothyDay,./data_dsicap/DorothyDay/raw/900.html.txt,train45
61,DorothyDay,./data_dsicap/DorothyDay/raw/715.html.txt,train17
62,DorothyDay,./data_dsicap/DorothyDay/raw/382.html.txt,train43
63,DorothyDay,./data_dsicap/DorothyDay/raw/936.html.txt,train30
64,DorothyDay,./data_dsicap/DorothyDay/raw/734.html.txt,train18
65,DorothyDay,./data_dsicap/DorothyDay/raw/529.html.txt,test19
66,DorothyDay,./data_dsicap/DorothyDay/raw/759.html.txt,train27
67,DorothyDay,./data_dsicap/DorothyDay/raw/363.html.txt,train39
68,DorothyDay,./data_dsicap/DorothyDay/raw/191.html.txt,train16
69,DorothyDay,./data_dsicap/DorothyDay/raw/313.html.txt,train36
70,DorothyDay,./data_dsicap/DorothyDay/raw/248.html.txt,train10
71,DorothyDay,./data_dsicap/DorothyDay/raw/302.html.txt,train23
72,DorothyDay,./data_dsicap/DorothyDay/raw/468.html.txt,test08
73,DorothyDay,./data_dsicap/DorothyDay/raw/176.html.txt,train07
74,DorothyDay,./data_dsicap/DorothyDay/raw/789.html.txt,train01
75,DorothyDay,./data_dsicap/DorothyDay/raw/16.html.txt,train26
76,DorothyDay,./data_dsicap/DorothyDay/raw/824.html.txt,test13
77,DorothyDay,./data_dsicap/DorothyDay/raw/533.html.txt,test07
78,DorothyDay,./data_dsicap/DorothyDay/raw/310.html.txt,test10
79,DorothyDay,./data_dsicap/DorothyDay/raw/938.html.txt,test12
80,DorothyDay,./data_dsicap/DorothyDay/raw/730.html.txt,train48
81,DorothyDay,./data_dsicap/DorothyDay/raw/292.html.txt,test13
82,DorothyDay,./data_dsicap/DorothyDay/raw/303.html.txt,train47
83,DorothyDay,./data_dsicap/DorothyDay/raw/368.html.txt,train14
84,DorothyDay,./data_dsicap/DorothyDay/raw/683.html.txt,train23
85,DorothyDay,./data_dsicap/DorothyDay/raw/727.html.txt,test12
86,DorothyDay,./data_dsicap/DorothyDay/raw/745.html.txt,test07
87,DorothyDay,./data_dsicap/DorothyDay/raw/934.html.txt,test02
88,DorothyDay,./data_dsicap/DorothyDay/raw/819.html.txt,train09
89,DorothyDay,./data_dsicap/DorothyDay/raw/274.html.txt,train17
90,DorothyDay,./data_dsicap/DorothyDay/raw/795.html.txt,train00
91,DorothyDay,./data_dsicap/DorothyDay/raw/848.html.txt,train16
92,DorothyDay,./data_dsicap/DorothyDay/raw/258.html.txt,train30
93,DorothyDay,./data_dsicap/DorothyDay/raw/330.html.txt,test21
94,DorothyDay,./data_dsicap/DorothyDay/raw/512.html.txt,train43
95,DorothyDay,./data_dsicap/DorothyDay/raw/510.html.txt,train44
96,DorothyDay,./data_dsicap/DorothyDay/raw/479.html.txt,train33
97,DorothyDay,./data_dsicap/DorothyDay/raw/560.html.txt,train19
98,DorothyDay,./data_dsicap/DorothyDay/raw/611.html.txt,test19
99,DorothyDay,./data_dsicap/DorothyDay/raw/172.html.txt,test06
100,DorothyDay,./data_dsicap/DorothyDay/raw/661.html.txt,train40
101,DorothyDay,./data_dsicap/DorothyDay/raw/153.html.txt,test16
102,DorothyDay,./data_dsicap/DorothyDay/raw/702.html.txt,train28
103,DorothyDay,./data_dsicap/DorothyDay/raw/716.html.txt,train01
104,DorothyDay,./data_dsicap/DorothyDay/raw/216.html.txt,train29
105,DorothyDay,./data_dsicap/DorothyDay/raw/430.html.txt,train38
106,DorothyDay,./data_dsicap/DorothyDay/raw/609.html.txt,train20
107,DorothyDay,./data_dsicap/DorothyDay/raw/627.html.txt,train47
108,DorothyDay,./data_dsicap/DorothyDay/raw/358.html.txt,train06
109,DorothyDay,./data_dsicap/DorothyDay/raw/823.html.txt,train01
110,DorothyDay,./data_dsicap/DorothyDay/raw/707.html.txt,train26
111,DorothyDay,./data_dsicap/DorothyDay/raw/580.html.txt,train35
112,DorothyDay,./data_dsicap/DorothyDay/raw/783.html.txt,train54
113,DorothyDay,./data_dsicap/DorothyDay/raw/606.html.txt,train21
114,DorothyDay,./data_dsicap/DorothyDay/raw/687.html.txt,train19
115,DorothyDay,./data_dsicap/DorothyDay/raw/396.html.txt,test01
116,DorothyDay,./data_dsicap/DorothyDay/raw/605.html.txt,train00
117,DorothyDay,./data_dsicap/DorothyDay/raw/232.html.txt,test10
118,DorothyDay,./data_dsicap/DorothyDay/raw/254.html.txt,test07
119,DorothyDay,./data_dsicap/DorothyDay/raw/480.html.txt,test10
120,DorothyDay,./data_dsicap/DorothyDay/raw/650.html.txt,train20
121,DorothyDay,./data_dsicap/DorothyDay/raw/307.html.txt,test02
122,DorothyDay,./data_dsicap/DorothyDay/raw/736.html.txt,train29
123,DorothyDay,./data_dsicap/DorothyDay/raw/260.html.txt,test05
124,DorothyDay,./data_dsicap/DorothyDay/raw/699.html.txt,test10
125,DorothyDay,./data_dsicap/DorothyDay/raw/857.html.txt,test19
126,DorothyDay,./data_dsicap/DorothyDay/raw/352.html.txt,train01
127,DorothyDay,./data_dsicap/DorothyDay/raw/802.html.txt,train24
128,DorothyDay,./data_dsicap/DorothyDay/raw/450.html.txt,train34
129,DorothyDay,./data_dsicap/DorothyDay/raw/264.html.txt,train09
130,DorothyDay,./data_dsicap/DorothyDay/raw/383.html.txt,test00
131,DorothyDay,./data_dsicap/DorothyDay/raw/299.html.txt,train47
132,DorothyDay,./data_dsicap/DorothyDay/raw/646.html.txt,test20
133,DorothyDay,./data_dsicap/DorothyDay/raw/401.html.txt,train51
134,DorothyDay,./data_dsicap/DorothyDay/raw/474.html.txt,train49
135,DorothyDay,./data_dsicap/DorothyDay/raw/782.html.txt,train09
136,DorothyDay,./data_dsicap/DorothyDay/raw/530.html.txt,train11
137,DorothyDay,./data_dsicap/DorothyDay/raw/743.html.txt,train42
138,DorothyDay,./data_dsicap/DorothyDay/raw/170.html.txt,train01
139,DorothyDay,./data_dsicap/DorothyDay/raw/199.html.txt,test08
140,DorothyDay,./data_dsicap/DorothyDay/raw/632.html.txt,train22
141,DorothyDay,./data_dsicap/DorothyDay/raw/644.html.txt,test12
142,DorothyDay,./data_dsicap/DorothyDay/raw/12.html.txt,test20
143,DorothyDay,./data_dsicap/DorothyDay/raw/840.html.txt,train47
144,DorothyDay,./data_dsicap/DorothyDay/raw/506.html.txt,train50
145,DorothyDay,./data_dsicap/DorothyDay/raw/231.html.txt,train22
146,DorothyDay,./data_dsicap/DorothyDay/raw/244.html.txt,train21
147,DorothyDay,./data_dsicap/DorothyDay/raw/146.html.txt,train00
148,DorothyDay,./data_dsicap/DorothyDay/raw/643.html.txt,train24
149,DorothyDay,./data_dsicap/DorothyDay/raw/279.html.txt,train49
150,DorothyDay,./data_dsicap/DorothyDay/raw/898.html.txt,test18
151,DorothyDay,./data_dsicap/DorothyDay/raw/174.html.txt,test04
152,DorothyDay,./data_dsicap/DorothyDay/raw/937.html.txt,test21
153,DorothyDay,./data_dsicap/DorothyDay/raw/268.html.txt,test03
154,DorothyDay,./data_dsicap/DorothyDay/raw/357.html.txt,train46
