,group,filepath,subgroup
0,DorothyDay,./data_dsicap/DorothyDay/raw/581.html.txt,test14
1,DorothyDay,./data_dsicap/DorothyDay/raw/370.html.txt,test16
2,DorothyDay,./data_dsicap/DorothyDay/raw/374.html.txt,test10
3,DorothyDay,./data_dsicap/DorothyDay/raw/220.html.txt,train30
4,DorothyDay,./data_dsicap/DorothyDay/raw/276.html.txt,train19
5,DorothyDay,./data_dsicap/DorothyDay/raw/429.html.txt,test20
6,DorothyDay,./data_dsicap/DorothyDay/raw/866.html.txt,test14
7,DorothyDay,./data_dsicap/DorothyDay/raw/464.html.txt,train34
8,DorothyDay,./data_dsicap/DorothyDay/raw/891.html.txt,test18
9,DorothyDay,./data_dsicap/DorothyDay/raw/515.html.txt,test20
10,DorothyDay,./data_dsicap/DorothyDay/raw/852.html.txt,train13
11,DorothyDay,./data_dsicap/DorothyDay/raw/676.html.txt,train07
12,DorothyDay,./data_dsicap/DorothyDay/raw/579.html.txt,train40
13,DorothyDay,./data_dsicap/DorothyDay/raw/270.html.txt,train45
14,DorothyDay,./data_dsicap/DorothyDay/raw/161.html.txt,train26
15,DorothyDay,./data_dsicap/DorothyDay/raw/694.html.txt,test13
16,DorothyDay,./data_dsicap/DorothyDay/raw/861.html.txt,train02
17,DorothyDay,./data_dsicap/DorothyDay/raw/596.html.txt,train07
18,DorothyDay,./data_dsicap/DorothyDay/raw/834.html.txt,train33
19,DorothyDay,./data_dsicap/DorothyDay/raw/454.html.txt,test21
20,DorothyDay,./data_dsicap/DorothyDay/raw/317.html.txt,train39
21,DorothyDay,./data_dsicap/DorothyDay/raw/283.html.txt,train43
22,DorothyDay,./data_dsicap/DorothyDay/raw/513.html.txt,train38
23,DorothyDay,./data_dsicap/DorothyDay/raw/902.html.txt,train32
24,DorothyDay,./data_dsicap/DorothyDay/raw/203.html.txt,test21
25,DorothyDay,./data_dsicap/DorothyDay/raw/15.html.txt,train37
26,DorothyDay,./data_dsicap/DorothyDay/raw/452.html.txt,train42
27,DorothyDay,./data_dsicap/DorothyDay/raw/631.html.txt,train28
28,DorothyDay,./data_dsicap/DorothyDay/raw/666.html.txt,test12
29,DorothyDay,./data_dsicap/DorothyDay/raw/385.html.txt,test14
30,DorothyDay,./data_dsicap/DorothyDay/raw/594.html.txt,train34
31,DorothyDay,./data_dsicap/DorothyDay/raw/793.html.txt,train05
32,DorothyDay,./data_dsicap/DorothyDay/raw/863.html.txt,test06
33,DorothyDay,./data_dsicap/DorothyDay/raw/42.html.txt,train44
34,DorothyDay,./data_dsicap/DorothyDay/raw/440.html.txt,train08
35,DorothyDay,./data_dsicap/DorothyDay/raw/214.html.txt,train29
36,DorothyDay,./data_dsicap/DorothyDay/raw/941.html.txt,train20
37,DorothyDay,./data_dsicap/DorothyDay/raw/812.html.txt,test10
38,DorothyDay,./data_dsicap/DorothyDay/raw/13.html.txt,train16
39,DorothyDay,./data_dsicap/DorothyDay/raw/301.html.txt,train01
40,DorothyDay,./data_dsicap/DorothyDay/raw/389.html.txt,test18
41,DorothyDay,./data_dsicap/DorothyDay/raw/574.html.txt,train28
42,DorothyDay,./data_dsicap/DorothyDay/raw/527.html.txt,test21
