,group,filepath,subgroup
0,DorothyDay,./data_dsicap/DorothyDay/raw/581.html.txt,train03
1,DorothyDay,./data_dsicap/DorothyDay/raw/370.html.txt,train49
2,DorothyDay,./data_dsicap/DorothyDay/raw/374.html.txt,train03
3,DorothyDay,./data_dsicap/DorothyDay/raw/220.html.txt,test19
4,DorothyDay,./data_dsicap/DorothyDay/raw/276.html.txt,test14
5,DorothyDay,./data_dsicap/DorothyDay/raw/429.html.txt,train53
6,DorothyDay,./data_dsicap/DorothyDay/raw/866.html.txt,test10
7,DorothyDay,./data_dsicap/DorothyDay/raw/464.html.txt,test13
8,DorothyDay,./data_dsicap/DorothyDay/raw/891.html.txt,train48
9,DorothyDay,./data_dsicap/DorothyDay/raw/515.html.txt,train37
10,DorothyDay,./data_dsicap/DorothyDay/raw/852.html.txt,train06
11,DorothyDay,./data_dsicap/DorothyDay/raw/676.html.txt,train17
12,DorothyDay,./data_dsicap/DorothyDay/raw/579.html.txt,test16
13,DorothyDay,./data_dsicap/DorothyDay/raw/270.html.txt,train17
14,DorothyDay,./data_dsicap/DorothyDay/raw/161.html.txt,test00
15,DorothyDay,./data_dsicap/DorothyDay/raw/694.html.txt,train00
16,DorothyDay,./data_dsicap/DorothyDay/raw/861.html.txt,train19
17,DorothyDay,./data_dsicap/DorothyDay/raw/596.html.txt,test08
18,DorothyDay,./data_dsicap/DorothyDay/raw/834.html.txt,test00
19,DorothyDay,./data_dsicap/DorothyDay/raw/454.html.txt,test03
20,DorothyDay,./data_dsicap/DorothyDay/raw/317.html.txt,train18
21,DorothyDay,./data_dsicap/DorothyDay/raw/283.html.txt,train43
22,DorothyDay,./data_dsicap/DorothyDay/raw/513.html.txt,train08
23,DorothyDay,./data_dsicap/DorothyDay/raw/902.html.txt,train34
24,DorothyDay,./data_dsicap/DorothyDay/raw/203.html.txt,test01
25,DorothyDay,./data_dsicap/DorothyDay/raw/15.html.txt,test10
26,DorothyDay,./data_dsicap/DorothyDay/raw/452.html.txt,test00
27,DorothyDay,./data_dsicap/DorothyDay/raw/631.html.txt,test16
28,DorothyDay,./data_dsicap/DorothyDay/raw/666.html.txt,test14
29,DorothyDay,./data_dsicap/DorothyDay/raw/385.html.txt,train20
30,DorothyDay,./data_dsicap/DorothyDay/raw/594.html.txt,test02
31,DorothyDay,./data_dsicap/DorothyDay/raw/793.html.txt,test10
32,DorothyDay,./data_dsicap/DorothyDay/raw/863.html.txt,train17
33,DorothyDay,./data_dsicap/DorothyDay/raw/42.html.txt,test05
34,DorothyDay,./data_dsicap/DorothyDay/raw/440.html.txt,train39
35,DorothyDay,./data_dsicap/DorothyDay/raw/214.html.txt,train09
36,DorothyDay,./data_dsicap/DorothyDay/raw/941.html.txt,train53
37,DorothyDay,./data_dsicap/DorothyDay/raw/812.html.txt,train18
38,DorothyDay,./data_dsicap/DorothyDay/raw/13.html.txt,train02
39,DorothyDay,./data_dsicap/DorothyDay/raw/301.html.txt,train18
40,DorothyDay,./data_dsicap/DorothyDay/raw/389.html.txt,test14
41,DorothyDay,./data_dsicap/DorothyDay/raw/574.html.txt,train52
42,DorothyDay,./data_dsicap/DorothyDay/raw/527.html.txt,test10
43,DorothyDay,./data_dsicap/DorothyDay/raw/217.html.txt,test22
44,DorothyDay,./data_dsicap/DorothyDay/raw/583.html.txt,test04
45,DorothyDay,./data_dsicap/DorothyDay/raw/242.html.txt,test09
46,DorothyDay,./data_dsicap/DorothyDay/raw/909.html.txt,train29
47,DorothyDay,./data_dsicap/DorothyDay/raw/651.html.txt,train05
48,DorothyDay,./data_dsicap/DorothyDay/raw/788.html.txt,train09
49,DorothyDay,./data_dsicap/DorothyDay/raw/890.html.txt,train00
50,DorothyDay,./data_dsicap/DorothyDay/raw/658.html.txt,test13
51,DorothyDay,./data_dsicap/DorothyDay/raw/528.html.txt,train15
52,DorothyDay,./data_dsicap/DorothyDay/raw/598.html.txt,train12
53,DorothyDay,./data_dsicap/DorothyDay/raw/518.html.txt,train26
54,DorothyDay,./data_dsicap/DorothyDay/raw/289.html.txt,train34
55,DorothyDay,./data_dsicap/DorothyDay/raw/375.html.txt,train13
56,DorothyDay,./data_dsicap/DorothyDay/raw/377.html.txt,train24
57,DorothyDay,./data_dsicap/DorothyDay/raw/490.html.txt,test04
58,DorothyDay,./data_dsicap/DorothyDay/raw/334.html.txt,train01
59,DorothyDay,./data_dsicap/DorothyDay/raw/828.html.txt,train44
60,DorothyDay,./data_dsicap/DorothyDay/raw/900.html.txt,train32
61,DorothyDay,./data_dsicap/DorothyDay/raw/715.html.txt,train17
62,DorothyDay,./data_dsicap/DorothyDay/raw/382.html.txt,train01
63,DorothyDay,./data_dsicap/DorothyDay/raw/936.html.txt,train30
64,DorothyDay,./data_dsicap/DorothyDay/raw/734.html.txt,train40
65,DorothyDay,./data_dsicap/DorothyDay/raw/529.html.txt,train32
66,DorothyDay,./data_dsicap/DorothyDay/raw/759.html.txt,test00
67,DorothyDay,./data_dsicap/DorothyDay/raw/363.html.txt,train15
68,DorothyDay,./data_dsicap/DorothyDay/raw/191.html.txt,train15
69,DorothyDay,./data_dsicap/DorothyDay/raw/313.html.txt,train30
70,DorothyDay,./data_dsicap/DorothyDay/raw/248.html.txt,train13
71,DorothyDay,./data_dsicap/DorothyDay/raw/302.html.txt,train36
72,DorothyDay,./data_dsicap/DorothyDay/raw/468.html.txt,train04
73,DorothyDay,./data_dsicap/DorothyDay/raw/176.html.txt,train51
74,DorothyDay,./data_dsicap/DorothyDay/raw/789.html.txt,test21
75,DorothyDay,./data_dsicap/DorothyDay/raw/16.html.txt,test09
76,DorothyDay,./data_dsicap/DorothyDay/raw/824.html.txt,train10
77,DorothyDay,./data_dsicap/DorothyDay/raw/533.html.txt,test14
78,DorothyDay,./data_dsicap/DorothyDay/raw/310.html.txt,test07
79,DorothyDay,./data_dsicap/DorothyDay/raw/938.html.txt,train34
80,DorothyDay,./data_dsicap/DorothyDay/raw/730.html.txt,train43
81,DorothyDay,./data_dsicap/DorothyDay/raw/292.html.txt,train14
82,DorothyDay,./data_dsicap/DorothyDay/raw/303.html.txt,test22
83,DorothyDay,./data_dsicap/DorothyDay/raw/368.html.txt,test11
84,DorothyDay,./data_dsicap/DorothyDay/raw/683.html.txt,train03
