,group,filepath,subgroup
0,DorothyDay,./data_dsicap/DorothyDay/raw/581.html.txt,train49
1,DorothyDay,./data_dsicap/DorothyDay/raw/370.html.txt,train25
2,DorothyDay,./data_dsicap/DorothyDay/raw/374.html.txt,test17
3,DorothyDay,./data_dsicap/DorothyDay/raw/220.html.txt,train42
4,DorothyDay,./data_dsicap/DorothyDay/raw/276.html.txt,test04
5,DorothyDay,./data_dsicap/DorothyDay/raw/429.html.txt,train14
6,DorothyDay,./data_dsicap/DorothyDay/raw/866.html.txt,train06
7,DorothyDay,./data_dsicap/DorothyDay/raw/464.html.txt,train22
8,DorothyDay,./data_dsicap/DorothyDay/raw/891.html.txt,test23
9,DorothyDay,./data_dsicap/DorothyDay/raw/515.html.txt,train09
10,DorothyDay,./data_dsicap/DorothyDay/raw/852.html.txt,train03
11,DorothyDay,./data_dsicap/DorothyDay/raw/676.html.txt,train03
12,DorothyDay,./data_dsicap/DorothyDay/raw/579.html.txt,train09
13,DorothyDay,./data_dsicap/DorothyDay/raw/270.html.txt,test07
14,DorothyDay,./data_dsicap/DorothyDay/raw/161.html.txt,train40
15,DorothyDay,./data_dsicap/DorothyDay/raw/694.html.txt,train41
16,DorothyDay,./data_dsicap/DorothyDay/raw/861.html.txt,train44
17,DorothyDay,./data_dsicap/DorothyDay/raw/596.html.txt,test21
18,DorothyDay,./data_dsicap/DorothyDay/raw/834.html.txt,train42
19,DorothyDay,./data_dsicap/DorothyDay/raw/454.html.txt,test02
20,DorothyDay,./data_dsicap/DorothyDay/raw/317.html.txt,train49
21,DorothyDay,./data_dsicap/DorothyDay/raw/283.html.txt,test07
22,DorothyDay,./data_dsicap/DorothyDay/raw/513.html.txt,train24
23,DorothyDay,./data_dsicap/DorothyDay/raw/902.html.txt,train00
24,DorothyDay,./data_dsicap/DorothyDay/raw/203.html.txt,train38
25,DorothyDay,./data_dsicap/DorothyDay/raw/15.html.txt,train31
26,DorothyDay,./data_dsicap/DorothyDay/raw/452.html.txt,train09
27,DorothyDay,./data_dsicap/DorothyDay/raw/631.html.txt,train15
28,DorothyDay,./data_dsicap/DorothyDay/raw/666.html.txt,test17
29,DorothyDay,./data_dsicap/DorothyDay/raw/385.html.txt,test09
30,DorothyDay,./data_dsicap/DorothyDay/raw/594.html.txt,test01
31,DorothyDay,./data_dsicap/DorothyDay/raw/793.html.txt,train20
32,DorothyDay,./data_dsicap/DorothyDay/raw/863.html.txt,train32
33,DorothyDay,./data_dsicap/DorothyDay/raw/42.html.txt,test08
34,DorothyDay,./data_dsicap/DorothyDay/raw/440.html.txt,test19
35,DorothyDay,./data_dsicap/DorothyDay/raw/214.html.txt,train17
36,DorothyDay,./data_dsicap/DorothyDay/raw/941.html.txt,train44
37,DorothyDay,./data_dsicap/DorothyDay/raw/812.html.txt,train11
38,DorothyDay,./data_dsicap/DorothyDay/raw/13.html.txt,train29
39,DorothyDay,./data_dsicap/DorothyDay/raw/301.html.txt,train53
40,DorothyDay,./data_dsicap/DorothyDay/raw/389.html.txt,test05
41,DorothyDay,./data_dsicap/DorothyDay/raw/574.html.txt,train36
42,DorothyDay,./data_dsicap/DorothyDay/raw/527.html.txt,train51
43,DorothyDay,./data_dsicap/DorothyDay/raw/217.html.txt,train16
44,DorothyDay,./data_dsicap/DorothyDay/raw/583.html.txt,train08
45,DorothyDay,./data_dsicap/DorothyDay/raw/242.html.txt,test16
46,DorothyDay,./data_dsicap/DorothyDay/raw/909.html.txt,test16
47,DorothyDay,./data_dsicap/DorothyDay/raw/651.html.txt,train02
