,group,filepath,subgroup
0,DorothyDay,./data_dsicap/DorothyDay/raw/581.html.txt,test01
1,DorothyDay,./data_dsicap/DorothyDay/raw/370.html.txt,train46
2,DorothyDay,./data_dsicap/DorothyDay/raw/374.html.txt,train30
3,DorothyDay,./data_dsicap/DorothyDay/raw/220.html.txt,train31
4,DorothyDay,./data_dsicap/DorothyDay/raw/276.html.txt,test22
5,DorothyDay,./data_dsicap/DorothyDay/raw/429.html.txt,train12
6,DorothyDay,./data_dsicap/DorothyDay/raw/866.html.txt,test06
7,DorothyDay,./data_dsicap/DorothyDay/raw/464.html.txt,test21
8,DorothyDay,./data_dsicap/DorothyDay/raw/891.html.txt,train37
9,DorothyDay,./data_dsicap/DorothyDay/raw/515.html.txt,train49
10,DorothyDay,./data_dsicap/DorothyDay/raw/852.html.txt,train30
11,DorothyDay,./data_dsicap/DorothyDay/raw/676.html.txt,test19
12,DorothyDay,./data_dsicap/DorothyDay/raw/579.html.txt,test19
13,DorothyDay,./data_dsicap/DorothyDay/raw/270.html.txt,train35
14,DorothyDay,./data_dsicap/DorothyDay/raw/161.html.txt,train44
15,DorothyDay,./data_dsicap/DorothyDay/raw/694.html.txt,train49
16,DorothyDay,./data_dsicap/DorothyDay/raw/861.html.txt,train14
17,DorothyDay,./data_dsicap/DorothyDay/raw/596.html.txt,train42
18,DorothyDay,./data_dsicap/DorothyDay/raw/834.html.txt,test06
19,DorothyDay,./data_dsicap/DorothyDay/raw/454.html.txt,train27
20,DorothyDay,./data_dsicap/DorothyDay/raw/317.html.txt,test02
21,DorothyDay,./data_dsicap/DorothyDay/raw/283.html.txt,test02
22,DorothyDay,./data_dsicap/DorothyDay/raw/513.html.txt,test12
23,DorothyDay,./data_dsicap/DorothyDay/raw/902.html.txt,train49
24,DorothyDay,./data_dsicap/DorothyDay/raw/203.html.txt,train36
25,DorothyDay,./data_dsicap/DorothyDay/raw/15.html.txt,train13
26,DorothyDay,./data_dsicap/DorothyDay/raw/452.html.txt,train19
27,DorothyDay,./data_dsicap/DorothyDay/raw/631.html.txt,train46
28,DorothyDay,./data_dsicap/DorothyDay/raw/666.html.txt,train41
29,DorothyDay,./data_dsicap/DorothyDay/raw/385.html.txt,test04
30,DorothyDay,./data_dsicap/DorothyDay/raw/594.html.txt,train13
31,DorothyDay,./data_dsicap/DorothyDay/raw/793.html.txt,train50
32,DorothyDay,./data_dsicap/DorothyDay/raw/863.html.txt,test04
33,DorothyDay,./data_dsicap/DorothyDay/raw/42.html.txt,train01
34,DorothyDay,./data_dsicap/DorothyDay/raw/440.html.txt,train47
35,DorothyDay,./data_dsicap/DorothyDay/raw/214.html.txt,train53
36,DorothyDay,./data_dsicap/DorothyDay/raw/941.html.txt,train52
37,DorothyDay,./data_dsicap/DorothyDay/raw/812.html.txt,train44
38,DorothyDay,./data_dsicap/DorothyDay/raw/13.html.txt,train47
39,DorothyDay,./data_dsicap/DorothyDay/raw/301.html.txt,train27
40,DorothyDay,./data_dsicap/DorothyDay/raw/389.html.txt,train16
41,DorothyDay,./data_dsicap/DorothyDay/raw/574.html.txt,train45
42,DorothyDay,./data_dsicap/DorothyDay/raw/527.html.txt,test16
43,DorothyDay,./data_dsicap/DorothyDay/raw/217.html.txt,test08
44,DorothyDay,./data_dsicap/DorothyDay/raw/583.html.txt,train17
45,DorothyDay,./data_dsicap/DorothyDay/raw/242.html.txt,train33
46,DorothyDay,./data_dsicap/DorothyDay/raw/909.html.txt,test16
47,DorothyDay,./data_dsicap/DorothyDay/raw/651.html.txt,test12
48,DorothyDay,./data_dsicap/DorothyDay/raw/788.html.txt,train14
49,DorothyDay,./data_dsicap/DorothyDay/raw/890.html.txt,test08
50,DorothyDay,./data_dsicap/DorothyDay/raw/658.html.txt,test17
51,DorothyDay,./data_dsicap/DorothyDay/raw/528.html.txt,train09
52,DorothyDay,./data_dsicap/DorothyDay/raw/598.html.txt,train46
53,DorothyDay,./data_dsicap/DorothyDay/raw/518.html.txt,train31
54,DorothyDay,./data_dsicap/DorothyDay/raw/289.html.txt,train25
55,DorothyDay,./data_dsicap/DorothyDay/raw/375.html.txt,train31
56,DorothyDay,./data_dsicap/DorothyDay/raw/377.html.txt,test15
57,DorothyDay,./data_dsicap/DorothyDay/raw/490.html.txt,test19
58,DorothyDay,./data_dsicap/DorothyDay/raw/334.html.txt,train13
59,DorothyDay,./data_dsicap/DorothyDay/raw/828.html.txt,train06
60,DorothyDay,./data_dsicap/DorothyDay/raw/900.html.txt,test05
61,DorothyDay,./data_dsicap/DorothyDay/raw/715.html.txt,test19
62,DorothyDay,./data_dsicap/DorothyDay/raw/382.html.txt,train02
63,DorothyDay,./data_dsicap/DorothyDay/raw/936.html.txt,train10
64,DorothyDay,./data_dsicap/DorothyDay/raw/734.html.txt,train27
65,DorothyDay,./data_dsicap/DorothyDay/raw/529.html.txt,train12
66,DorothyDay,./data_dsicap/DorothyDay/raw/759.html.txt,test22
67,DorothyDay,./data_dsicap/DorothyDay/raw/363.html.txt,train29
68,DorothyDay,./data_dsicap/DorothyDay/raw/191.html.txt,test00
69,DorothyDay,./data_dsicap/DorothyDay/raw/313.html.txt,test04
70,DorothyDay,./data_dsicap/DorothyDay/raw/248.html.txt,test20
