,group,filepath,subgroup
0,DorothyDay,./data_dsicap/DorothyDay/raw/581.html.txt,test04
1,DorothyDay,./data_dsicap/DorothyDay/raw/370.html.txt,train01
2,DorothyDay,./data_dsicap/DorothyDay/raw/374.html.txt,train42
3,DorothyDay,./data_dsicap/DorothyDay/raw/220.html.txt,train50
4,DorothyDay,./data_dsicap/DorothyDay/raw/276.html.txt,train04
5,DorothyDay,./data_dsicap/DorothyDay/raw/429.html.txt,test11
6,DorothyDay,./data_dsicap/DorothyDay/raw/866.html.txt,train27
7,DorothyDay,./data_dsicap/DorothyDay/raw/464.html.txt,train22
8,DorothyDay,./data_dsicap/DorothyDay/raw/891.html.txt,test09
9,DorothyDay,./data_dsicap/DorothyDay/raw/515.html.txt,train42
10,DorothyDay,./data_dsicap/DorothyDay/raw/852.html.txt,train04
11,DorothyDay,./data_dsicap/DorothyDay/raw/676.html.txt,test21
12,DorothyDay,./data_dsicap/DorothyDay/raw/579.html.txt,train41
13,DorothyDay,./data_dsicap/DorothyDay/raw/270.html.txt,train03
14,DorothyDay,./data_dsicap/DorothyDay/raw/161.html.txt,train42
15,DorothyDay,./data_dsicap/DorothyDay/raw/694.html.txt,train48
16,DorothyDay,./data_dsicap/DorothyDay/raw/861.html.txt,test16
17,DorothyDay,./data_dsicap/DorothyDay/raw/596.html.txt,train27
18,DorothyDay,./data_dsicap/DorothyDay/raw/834.html.txt,train14
19,DorothyDay,./data_dsicap/DorothyDay/raw/454.html.txt,test08
20,DorothyDay,./data_dsicap/DorothyDay/raw/317.html.txt,train05
21,DorothyDay,./data_dsicap/DorothyDay/raw/283.html.txt,train18
22,DorothyDay,./data_dsicap/DorothyDay/raw/513.html.txt,test06
23,DorothyDay,./data_dsicap/DorothyDay/raw/902.html.txt,test12
24,DorothyDay,./data_dsicap/DorothyDay/raw/203.html.txt,test05
25,DorothyDay,./data_dsicap/DorothyDay/raw/15.html.txt,test04
26,DorothyDay,./data_dsicap/DorothyDay/raw/452.html.txt,train51
27,DorothyDay,./data_dsicap/DorothyDay/raw/631.html.txt,train20
28,DorothyDay,./data_dsicap/DorothyDay/raw/666.html.txt,train23
29,DorothyDay,./data_dsicap/DorothyDay/raw/385.html.txt,train07
30,DorothyDay,./data_dsicap/DorothyDay/raw/594.html.txt,test03
31,DorothyDay,./data_dsicap/DorothyDay/raw/793.html.txt,test22
32,DorothyDay,./data_dsicap/DorothyDay/raw/863.html.txt,train36
33,DorothyDay,./data_dsicap/DorothyDay/raw/42.html.txt,train28
34,DorothyDay,./data_dsicap/DorothyDay/raw/440.html.txt,test01
35,DorothyDay,./data_dsicap/DorothyDay/raw/214.html.txt,train10
36,DorothyDay,./data_dsicap/DorothyDay/raw/941.html.txt,train48
37,DorothyDay,./data_dsicap/DorothyDay/raw/812.html.txt,train18
38,DorothyDay,./data_dsicap/DorothyDay/raw/13.html.txt,train10
39,DorothyDay,./data_dsicap/DorothyDay/raw/301.html.txt,train50
40,DorothyDay,./data_dsicap/DorothyDay/raw/389.html.txt,train24
41,DorothyDay,./data_dsicap/DorothyDay/raw/574.html.txt,test12
42,DorothyDay,./data_dsicap/DorothyDay/raw/527.html.txt,train42
43,DorothyDay,./data_dsicap/DorothyDay/raw/217.html.txt,test18
44,DorothyDay,./data_dsicap/DorothyDay/raw/583.html.txt,train18
45,DorothyDay,./data_dsicap/DorothyDay/raw/242.html.txt,train20
46,DorothyDay,./data_dsicap/DorothyDay/raw/909.html.txt,train02
47,DorothyDay,./data_dsicap/DorothyDay/raw/651.html.txt,train23
48,DorothyDay,./data_dsicap/DorothyDay/raw/788.html.txt,train11
49,DorothyDay,./data_dsicap/DorothyDay/raw/890.html.txt,train25
50,DorothyDay,./data_dsicap/DorothyDay/raw/658.html.txt,test19
51,DorothyDay,./data_dsicap/DorothyDay/raw/528.html.txt,train40
52,DorothyDay,./data_dsicap/DorothyDay/raw/598.html.txt,train43
53,DorothyDay,./data_dsicap/DorothyDay/raw/518.html.txt,train02
54,DorothyDay,./data_dsicap/DorothyDay/raw/289.html.txt,test07
55,DorothyDay,./data_dsicap/DorothyDay/raw/375.html.txt,train53
56,DorothyDay,./data_dsicap/DorothyDay/raw/377.html.txt,train35
57,DorothyDay,./data_dsicap/DorothyDay/raw/490.html.txt,train39
58,DorothyDay,./data_dsicap/DorothyDay/raw/334.html.txt,test21
59,DorothyDay,./data_dsicap/DorothyDay/raw/828.html.txt,test20
60,DorothyDay,./data_dsicap/DorothyDay/raw/900.html.txt,test00
61,DorothyDay,./data_dsicap/DorothyDay/raw/715.html.txt,test07
62,DorothyDay,./data_dsicap/DorothyDay/raw/382.html.txt,test07
63,DorothyDay,./data_dsicap/DorothyDay/raw/936.html.txt,train31
64,DorothyDay,./data_dsicap/DorothyDay/raw/734.html.txt,train09
65,DorothyDay,./data_dsicap/DorothyDay/raw/529.html.txt,test19
66,DorothyDay,./data_dsicap/DorothyDay/raw/759.html.txt,train44
67,DorothyDay,./data_dsicap/DorothyDay/raw/363.html.txt,train25
68,DorothyDay,./data_dsicap/DorothyDay/raw/191.html.txt,test01
69,DorothyDay,./data_dsicap/DorothyDay/raw/313.html.txt,test06
70,DorothyDay,./data_dsicap/DorothyDay/raw/248.html.txt,train49
71,DorothyDay,./data_dsicap/DorothyDay/raw/302.html.txt,train41
72,DorothyDay,./data_dsicap/DorothyDay/raw/468.html.txt,train53
73,DorothyDay,./data_dsicap/DorothyDay/raw/176.html.txt,train29
74,DorothyDay,./data_dsicap/DorothyDay/raw/789.html.txt,train08
75,DorothyDay,./data_dsicap/DorothyDay/raw/16.html.txt,train30
76,DorothyDay,./data_dsicap/DorothyDay/raw/824.html.txt,test07
77,DorothyDay,./data_dsicap/DorothyDay/raw/533.html.txt,train13
78,DorothyDay,./data_dsicap/DorothyDay/raw/310.html.txt,test17
