,group,filepath,subgroup
0,DorothyDay,./data_dsicap/DorothyDay/raw/581.html.txt,train11
1,DorothyDay,./data_dsicap/DorothyDay/raw/370.html.txt,test18
2,DorothyDay,./data_dsicap/DorothyDay/raw/374.html.txt,train11
3,DorothyDay,./data_dsicap/DorothyDay/raw/220.html.txt,test16
4,DorothyDay,./data_dsicap/DorothyDay/raw/276.html.txt,test06
5,DorothyDay,./data_dsicap/DorothyDay/raw/429.html.txt,test14
6,DorothyDay,./data_dsicap/DorothyDay/raw/866.html.txt,train03
7,DorothyDay,./data_dsicap/DorothyDay/raw/464.html.txt,train33
8,DorothyDay,./data_dsicap/DorothyDay/raw/891.html.txt,train20
9,DorothyDay,./data_dsicap/DorothyDay/raw/515.html.txt,test09
10,DorothyDay,./data_dsicap/DorothyDay/raw/852.html.txt,test11
11,DorothyDay,./data_dsicap/DorothyDay/raw/676.html.txt,train07
12,DorothyDay,./data_dsicap/DorothyDay/raw/579.html.txt,train15
13,DorothyDay,./data_dsicap/DorothyDay/raw/270.html.txt,train07
14,DorothyDay,./data_dsicap/DorothyDay/raw/161.html.txt,train24
15,DorothyDay,./data_dsicap/DorothyDay/raw/694.html.txt,train50
16,DorothyDay,./data_dsicap/DorothyDay/raw/861.html.txt,train33
17,DorothyDay,./data_dsicap/DorothyDay/raw/596.html.txt,test17
18,DorothyDay,./data_dsicap/DorothyDay/raw/834.html.txt,train20
19,DorothyDay,./data_dsicap/DorothyDay/raw/454.html.txt,train35
20,DorothyDay,./data_dsicap/DorothyDay/raw/317.html.txt,train24
21,DorothyDay,./data_dsicap/DorothyDay/raw/283.html.txt,train11
22,DorothyDay,./data_dsicap/DorothyDay/raw/513.html.txt,train35
23,DorothyDay,./data_dsicap/DorothyDay/raw/902.html.txt,train21
24,DorothyDay,./data_dsicap/DorothyDay/raw/203.html.txt,train45
25,DorothyDay,./data_dsicap/DorothyDay/raw/15.html.txt,test21
26,DorothyDay,./data_dsicap/DorothyDay/raw/452.html.txt,train03
