,group,filepath,subgroup
0,DorothyDay,./data_dsicap/DorothyDay/raw/581.html.txt,test17
1,DorothyDay,./data_dsicap/DorothyDay/raw/370.html.txt,train13
2,DorothyDay,./data_dsicap/DorothyDay/raw/374.html.txt,test05
3,DorothyDay,./data_dsicap/DorothyDay/raw/220.html.txt,train03
4,DorothyDay,./data_dsicap/DorothyDay/raw/276.html.txt,train39
5,DorothyDay,./data_dsicap/DorothyDay/raw/429.html.txt,train27
6,DorothyDay,./data_dsicap/DorothyDay/raw/866.html.txt,train28
7,DorothyDay,./data_dsicap/DorothyDay/raw/464.html.txt,train48
8,DorothyDay,./data_dsicap/DorothyDay/raw/891.html.txt,train02
9,DorothyDay,./data_dsicap/DorothyDay/raw/515.html.txt,train06
10,DorothyDay,./data_dsicap/DorothyDay/raw/852.html.txt,train16
11,DorothyDay,./data_dsicap/DorothyDay/raw/676.html.txt,train17
12,DorothyDay,./data_dsicap/DorothyDay/raw/579.html.txt,train08
13,DorothyDay,./data_dsicap/DorothyDay/raw/270.html.txt,train33
14,DorothyDay,./data_dsicap/DorothyDay/raw/161.html.txt,test00
15,DorothyDay,./data_dsicap/DorothyDay/raw/694.html.txt,train16
16,DorothyDay,./data_dsicap/DorothyDay/raw/861.html.txt,test09
17,DorothyDay,./data_dsicap/DorothyDay/raw/596.html.txt,test06
18,DorothyDay,./data_dsicap/DorothyDay/raw/834.html.txt,train31
19,DorothyDay,./data_dsicap/DorothyDay/raw/454.html.txt,test13
20,DorothyDay,./data_dsicap/DorothyDay/raw/317.html.txt,train09
21,DorothyDay,./data_dsicap/DorothyDay/raw/283.html.txt,test12
22,DorothyDay,./data_dsicap/DorothyDay/raw/513.html.txt,test23
23,DorothyDay,./data_dsicap/DorothyDay/raw/902.html.txt,test17
24,DorothyDay,./data_dsicap/DorothyDay/raw/203.html.txt,test07
25,DorothyDay,./data_dsicap/DorothyDay/raw/15.html.txt,test03
26,DorothyDay,./data_dsicap/DorothyDay/raw/452.html.txt,train29
27,DorothyDay,./data_dsicap/DorothyDay/raw/631.html.txt,test01
28,DorothyDay,./data_dsicap/DorothyDay/raw/666.html.txt,test11
29,DorothyDay,./data_dsicap/DorothyDay/raw/385.html.txt,train38
30,DorothyDay,./data_dsicap/DorothyDay/raw/594.html.txt,train09
31,DorothyDay,./data_dsicap/DorothyDay/raw/793.html.txt,train36
32,DorothyDay,./data_dsicap/DorothyDay/raw/863.html.txt,test14
33,DorothyDay,./data_dsicap/DorothyDay/raw/42.html.txt,test07
34,DorothyDay,./data_dsicap/DorothyDay/raw/440.html.txt,train30
35,DorothyDay,./data_dsicap/DorothyDay/raw/214.html.txt,test09
36,DorothyDay,./data_dsicap/DorothyDay/raw/941.html.txt,test21
37,DorothyDay,./data_dsicap/DorothyDay/raw/812.html.txt,train13
38,DorothyDay,./data_dsicap/DorothyDay/raw/13.html.txt,test11
39,DorothyDay,./data_dsicap/DorothyDay/raw/301.html.txt,test10
40,DorothyDay,./data_dsicap/DorothyDay/raw/389.html.txt,train51
41,DorothyDay,./data_dsicap/DorothyDay/raw/574.html.txt,test20
42,DorothyDay,./data_dsicap/DorothyDay/raw/527.html.txt,test01
43,DorothyDay,./data_dsicap/DorothyDay/raw/217.html.txt,test08
44,DorothyDay,./data_dsicap/DorothyDay/raw/583.html.txt,train33
45,DorothyDay,./data_dsicap/DorothyDay/raw/242.html.txt,test16
46,DorothyDay,./data_dsicap/DorothyDay/raw/909.html.txt,train41
47,DorothyDay,./data_dsicap/DorothyDay/raw/651.html.txt,test03
48,DorothyDay,./data_dsicap/DorothyDay/raw/788.html.txt,train51
49,DorothyDay,./data_dsicap/DorothyDay/raw/890.html.txt,test08
50,DorothyDay,./data_dsicap/DorothyDay/raw/658.html.txt,train21
51,DorothyDay,./data_dsicap/DorothyDay/raw/528.html.txt,train26
52,DorothyDay,./data_dsicap/DorothyDay/raw/598.html.txt,train06
53,DorothyDay,./data_dsicap/DorothyDay/raw/518.html.txt,train35
54,DorothyDay,./data_dsicap/DorothyDay/raw/289.html.txt,train08
55,DorothyDay,./data_dsicap/DorothyDay/raw/375.html.txt,train06
56,DorothyDay,./data_dsicap/DorothyDay/raw/377.html.txt,train25
57,DorothyDay,./data_dsicap/DorothyDay/raw/490.html.txt,train37
58,DorothyDay,./data_dsicap/DorothyDay/raw/334.html.txt,train14
59,DorothyDay,./data_dsicap/DorothyDay/raw/828.html.txt,test13
60,DorothyDay,./data_dsicap/DorothyDay/raw/900.html.txt,test01
61,DorothyDay,./data_dsicap/DorothyDay/raw/715.html.txt,train38
62,DorothyDay,./data_dsicap/DorothyDay/raw/382.html.txt,train00
63,DorothyDay,./data_dsicap/DorothyDay/raw/936.html.txt,train46
64,DorothyDay,./data_dsicap/DorothyDay/raw/734.html.txt,train39
65,DorothyDay,./data_dsicap/DorothyDay/raw/529.html.txt,train18
66,DorothyDay,./data_dsicap/DorothyDay/raw/759.html.txt,train12
67,DorothyDay,./data_dsicap/DorothyDay/raw/363.html.txt,test11
68,DorothyDay,./data_dsicap/DorothyDay/raw/191.html.txt,train38
69,DorothyDay,./data_dsicap/DorothyDay/raw/313.html.txt,train36
70,DorothyDay,./data_dsicap/DorothyDay/raw/248.html.txt,train13
71,DorothyDay,./data_dsicap/DorothyDay/raw/302.html.txt,train23
72,DorothyDay,./data_dsicap/DorothyDay/raw/468.html.txt,test16
73,DorothyDay,./data_dsicap/DorothyDay/raw/176.html.txt,train10
74,DorothyDay,./data_dsicap/DorothyDay/raw/789.html.txt,train29
75,DorothyDay,./data_dsicap/DorothyDay/raw/16.html.txt,train04
76,DorothyDay,./data_dsicap/DorothyDay/raw/824.html.txt,train03
77,DorothyDay,./data_dsicap/DorothyDay/raw/533.html.txt,train35
78,DorothyDay,./data_dsicap/DorothyDay/raw/310.html.txt,test13
79,DorothyDay,./data_dsicap/DorothyDay/raw/938.html.txt,test04
80,DorothyDay,./data_dsicap/DorothyDay/raw/730.html.txt,train42
81,DorothyDay,./data_dsicap/DorothyDay/raw/292.html.txt,train41
82,DorothyDay,./data_dsicap/DorothyDay/raw/303.html.txt,train51
83,DorothyDay,./data_dsicap/DorothyDay/raw/368.html.txt,test12
84,DorothyDay,./data_dsicap/DorothyDay/raw/683.html.txt,train32
85,DorothyDay,./data_dsicap/DorothyDay/raw/727.html.txt,test15
86,DorothyDay,./data_dsicap/DorothyDay/raw/745.html.txt,train09
87,DorothyDay,./data_dsicap/DorothyDay/raw/934.html.txt,test11
88,DorothyDay,./data_dsicap/DorothyDay/raw/819.html.txt,train00
89,DorothyDay,./data_dsicap/DorothyDay/raw/274.html.txt,train19
