"","Actual","ANN","OL","RF","SVM"
"1",4,5.18527032288622,0,5.19583333333333,4.35041379136058
"2",4,5.18212932069171,0,4.6435,4.98953477969494
"3",4,5.18609790716046,0,4.781,4.21840702789645
"4",4,5.18614486239072,0,5.31916666666667,5.40380825126927
"5",4,5.18586283064627,0,4.839,4.95155470814763
"6",4,5.16575499849249,0,4.99633333333333,6.50753345209752
"7",4,5.18616560697995,0,4.3945,4.54030148933158
"8",4,5.15636776462093,0,4.863,6.40856873875939
"9",4,5.18460957236225,0,4.636,4.78266370980131
"10",4,5.18578834111943,0,5.087,5.66384132677159
"11",4,5.12588425236989,0,5.4275,6.16079133186639
"12",4,5.1822356477322,0,4.93333333333333,4.30404147426939
"13",4,5.18337403770998,0,4.78266666666667,6.36118336089042
"14",4,5.18440581935176,0,5.07683333333333,4.4837044133189
"15",4,5.14828158839885,0,4.51766666666667,4.93827654937579
"16",4,5.1813661022093,0,4.93233333333333,5.62408888227749
"17",4,5.18554523087867,0,4.63833333333333,5.18372155758246
"18",4,5.17644736277573,0,5.21133333333333,6.11945622230437
"19",4,5.17812424400448,0,4.3285,5.54456966862142
"20",4,5.16809546759271,0,4.8725,5.09007874625253
"21",4,5.18596341427848,0,4.7725,4.28910704059491
"22",4,5.18616252376813,0,4.637,4.68093880283102
"23",4,5.09343203481317,0,5.265,4.31997465226169
"78",4,0.718196856257041,0,3.5425,3.99944335344118
"79",4,0.718197509679668,0,4.03616666666667,3.99944335344118
"80",4,0.718196856257041,0,3.576,3.99944335344118
"81",4,0.718196856257041,0,3.57,3.99944335344118
"82",4,0.718196856257041,0,3.524,3.99944335344118
"83",4,0.718196856257045,0,3.751,3.99944335344118
"84",4,0.718196856257041,0,3.625,3.99944335344118
"85",4,0.718196856257042,0,3.48716666666667,3.99944335344118
"86",4,0.718196856262161,0,3.381,3.99944335344118
"87",4,0.718196856257073,0,3.625,3.99944335344118
"88",4,0.718196856257072,0,3.702,3.99944335344118
"89",4,0.718196856257075,0,3.71,3.99944335344118
"90",4,0.761880101399702,0,2.99116666666667,3.93665078390739
"91",4,1.16195067217644,0,2.8995,2.36463681579077
"92",4,3.31871198147654,0,3.09283333333333,2.91667617986224
"93",4,4.50534368813524,0,3.52383333333333,3.11975962357461
"94",4,3.01388178277056,0,3.807,2.19608287003072
"136",8,1.11875198776061,0,2.80833333333333,1.61292683049335
"139",3,2.04621187327306,0,2.826,2.12567199687265
"140",3,0.904844610892355,0,2.79366666666667,2.09077983450361
"141",3,1.85756062286831,0,3.19366666666667,2.02556579051074
"148",2,0.776028016348115,0,2.93116666666667,1.77652722208165
"149",2,3.11212980463042,0,3.206,1.83400327917345
"150",2,1.90526174016446,0,2.61166666666667,1.87835659624786
"151",2,0.741027621431412,0,3.08233333333333,2.04252107505058
"152",2,2.30107466218623,0,2.77166666666667,2.18981008750902
"153",2,3.95212698416338,0,3.0955,2.54577733659955
"154",2,0.884483278000478,0,2.84033333333333,1.26281569878653
"171",6,3.06088423794334,0,2.97266666666667,2.64981459144765
"172",6,3.58728969173879,0,3.3935,3.08843830572411
"173",6,3.07714840450504,0,3.58916666666667,4.15098254132626
"174",6,3.87133361453413,0,3.4095,3.91765696530241
"187",4,4.31164475107635,0,4,4.02940144412301
"188",4,4.42414562404081,0,4.005,4.03345203904573
"189",4,4.44770178485861,0,3.89,3.89341993688051
"190",4,4.23446650591776,0,3.975,4.06647175511474
"191",4,4.25671142548145,0,3.898,4.04430955902678
"192",4,3.87349351898502,0,3.976,4.06433566297564
"193",4,3.69692756925294,0,4.146,4.13062493130882
"194",4,3.56629344538438,0,3.98733333333333,3.94733085717292
"195",4,3.74319825426889,0,3.962,4.28058135812439
"196",4,4.03105170616275,0,4.046,3.95112783927228
"197",4,4.52214969917709,0,3.995,4.03394716274744
"198",4,3.95113730636772,0,3.97,3.91673511019736
"199",4,3.52040311960884,0,4.0505,3.94670024221785
"200",4,3.69409070845827,0,4.074,4.02830778064381
"201",4,4.1303343567678,0,3.735,3.91393649872683
"202",4,3.66583225755756,0,4.012,3.96518699942493
"203",4,5.12125549445921,0,4.215,3.96720458035326
"204",4,5.18278437509262,0,5.8815,5.12939344048088
"205",4,5.18272380412493,0,5.027,5.97811231997463
"206",4,5.17955327345939,0,5.96966666666667,6.82557172906151
"207",4,5.18210059661837,0,5.7395,4.39039601022262
"208",4,5.18522657686825,0,4.98533333333333,5.94408887596516
"260",7,4.81576434428841,0,4.528,4.44467159244608
"261",7,5.05737430877842,0,4.685,4.70531808278847
"262",7,4.56783751293626,0,4.4735,4.37862712037318
"263",7,0.718196856257709,0,3.42683333333333,3.99944335344118
"264",7,0.718196856257972,0,4.002,3.99944335344118
"265",7,0.718196856257072,0,3.561,3.99944335344118
"266",7,0.718196856257167,0,3.531,3.99944335344118
"267",7,0.73355241204041,0,2.27066666666667,3.52094859154392
"287",1,4.41493664243355,0,4.5135,4.2185984579306
"288",1,4.51374775414574,0,4.0175,3.79395803398712
"289",1,4.24997594915335,0,4.2205,4.06876070417365
"290",1,4.03346043655482,0,4.506,4.16359152257594
"291",1,2.53560924669433,0,4.302,4.17192449432974
"292",1,3.04585100418112,0,4.6095,4.48790391883509
"293",1,3.05224781024948,0,4.4,4.15338198863473
"294",1,3.89665578271224,0,4.43333333333333,3.99142600608015
"295",1,3.66470232810699,0,4.515,4.13186278624946
"296",1,3.89069487715881,0,3.951,4.10371965794956
"297",1,3.95399268888743,0,4.241,4.07642886531053
"298",1,4.15867703970818,0,4.155,3.90404863036302
"299",1,4.23853392505302,0,4.217,4.13566042157813
